State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Tamil_Nadu,16,6,2014,4,0,4,1,MARAGATHAM  K,F,ADMK,499395,SC,1128399,1480123,KANCHEEPURAM,SC,,11,76.24,44.26,no,146866,13.02,3.03,GETN15759,State-based Party,930,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,12th Pass,Politics,Party Worker,,,Lok Sabha Election (GE)
Tamil_Nadu,16,6,2014,4,0,4,2,SELVAM  G,M,DMK,352529,SC,1128399,1480123,KANCHEEPURAM,SC,,11,76.24,31.24,no,145449,12.89,3.03,GETN270880,State-based Party,10192,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,Small Business or Self-employed,,Lok Sabha Election (GE)
Tamil_Nadu,16,6,2014,4,0,4,3,SATHYA  C.E.,M,MDMK,207080,SC,1128399,1480123,KANCHEEPURAM,SC,,11,76.24,18.35,no,173767,15.4,3.03,GETN15760,State-based Party,11601,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,6,2014,4,0,4,4,VISWANATHAN  P,M,INC,33313,SC,1128399,1480123,KANCHEEPURAM,SC,,11,76.24,2.95,yes,15577,1.38,3.03,AETN272324,National Party,3482,TRUE,2,INC,3482,KANCHEEPURAM,TRUE,TRUE,1,FALSE,TRUE,TRUE,Graduate,Social Work,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,6,2014,4,0,4,5,None of the Above,NOTA,NOTA,17736,,1128399,1480123,KANCHEEPURAM,SC,,11,76.24,1.57,,10929,0.97,3.03,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,6,2014,4,0,4,6,SATHIYARAJ  J.S,M,BSP,6807,SC,1128399,1480123,KANCHEEPURAM,SC,,11,76.24,0.6,yes,3189,0.28,3.03,GETN15750,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Liberal Profession or Professional,Doctor,Traditional Occupation,Traditional Medicine,Lok Sabha Election (GE)
Tamil_Nadu,16,6,2014,4,0,4,7,MARAGATHAM M,F,IND,3618,SC,1128399,1480123,KANCHEEPURAM,SC,,11,76.24,0.32,yes,723,0.06,3.03,GETN15756,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,Household,,,Lok Sabha Election (GE)
Tamil_Nadu,16,6,2014,4,0,4,8,"BALAMURUGAN, R",M,IND,2895,SC,1128399,1480123,KANCHEEPURAM,SC,,11,76.24,0.26,yes,1416,0.13,3.03,GETN10608,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Agricultural Labour,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,6,2014,4,0,4,9,ULAGANATHAN  .A,M,IND,1479,SC,1128399,1480123,KANCHEEPURAM,SC,,11,76.24,0.13,yes,111,0.01,3.03,GETN15758,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agricultural Labour,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,6,2014,4,0,4,10,PARGUNAN  A.,M,IND,1368,SC,1128399,1480123,KANCHEEPURAM,SC,,11,76.24,0.12,yes,278,0.02,3.03,GETN15757,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,6,2014,4,0,4,11,SRINIVASAN C.,M,IND,1090,SC,1128399,1480123,KANCHEEPURAM,SC,,11,76.24,0.1,yes,1,0,3.03,GETN15755,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Tamil_Nadu,16,6,2014,4,0,4,12,"SATHIYANATHAN, N.",M,IND,1089,SC,1128399,1480123,KANCHEEPURAM,SC,,11,76.24,0.1,yes,0,0,3.03,GETN10612,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Agricultural Labour,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,1,"HARI, G.",M,ADMK,493534,GEN,1089052,1401813,ARAKKONAM,GEN,,27,77.69,45.32,no,240766,22.11,3.23,AETN198785,State-based Party,930,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,2,"ELANGO, N.R",M,DMK,252768,GEN,1089052,1401813,ARAKKONAM,GEN,,27,77.69,23.21,no,19006,1.75,3.23,GETN10615,State-based Party,10192,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,3,"VELU, R.",M,PMK,233762,GEN,1089052,1401813,ARAKKONAM,GEN,,27,77.69,21.46,no,177425,16.29,3.23,GETN9523,State-based Party,11891,TRUE,3,PMK,11891,ARAKKONAM,TRUE,TRUE,1,FALSE,FALSE,TRUE,Doctorate,Former Government,Ex Govt Employee,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,4,"RAJESH, R",M,INC,56337,GEN,1089052,1401813,ARAKKONAM,GEN,,27,77.69,5.17,yes,45967,4.22,3.23,AETN186888,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,5,None of the Above,NOTA,NOTA,10370,,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.95,,3016,0.28,3.23,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,6,"DASS, D.",M,BSP,7354,SC,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.68,yes,784,0.07,3.23,GETN10622,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Politics,Party Worker,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,7,"GAJENDRAN, S.",M,IND,6570,GEN,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.6,yes,545,0.05,3.23,GETN10623,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,Mechanic,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,8,PANCHU.UDAYAKUMAR,M,IND,6025,SC,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.55,yes,2004,0.18,3.23,GETN271913,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,9,"RAJESH, S.",M,AAAP,4021,GEN,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.37,yes,1823,0.17,3.23,GETN10624,State-based Party (Other State),13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,Social Work,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,10,"RAVI, V.",M,IND,2198,SC,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.2,yes,243,0.02,3.23,GETN270833,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,11,"GOPINATHAN, G.",M,IND,1955,SC,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.18,yes,399,0.04,3.23,GETN10627,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Salaried Work or Employed,Managerial Position,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,12,"ELANGOVAN, D.",M,IND,1556,GEN,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.14,yes,98,0.01,3.23,GETN10631,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,13,"HARI, S.",M,IND,1458,GEN,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.13,yes,24,0,3.23,GETN10632,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,14,"VISWANATHAN, P.",M,IND,1434,GEN,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.13,yes,411,0.04,3.23,GETN10634,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,15,"VADIVEL, A.",M,IND,1023,SC,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.09,yes,103,0.01,3.23,GETN10641,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,16,"VELU, D.",M,IND,920,GEN,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.08,yes,2,0,3.23,GETN10645,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,17,"ELANGO, N.",M,IND,918,GEN,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.08,yes,114,0.01,3.23,GETN10651,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,18,"ELANGOVAN, A.",M,IND,804,GEN,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.07,yes,21,0,3.23,GETN10696,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,19,"VELU, V.",M,IND,783,SC,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.07,yes,36,0,3.23,GETN10697,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,20,"VELU, R.",M,IND,747,SC,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.07,yes,24,0,3.23,GETN10698,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,21,"SRIDHAR, R.S",M,IND,723,GEN,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.07,yes,113,0.01,3.23,GETN10699,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Salaried Work or Employed,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,22,"ARUN, N.",M,IND,610,SC,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.06,yes,11,0,3.23,GETN10700,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Other,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,23,"HARI, S.",M,IND,599,GEN,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.06,yes,29,0,3.23,GETN10701,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,24,"SHETTU, S.",M,IND,570,SC,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.05,yes,29,0,3.23,GETN271918,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Social Work,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,25,"HARIKRISHNAN, P.",M,IND,541,GEN,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.05,yes,24,0,3.23,GETN10703,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Agriculture,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,26,"ELANGO, D.",M,IND,517,GEN,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.05,yes,33,0,3.23,GETN10704,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Salaried Work or Employed,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,27,"SADHU MUTHU KRISTNAN ERAJANDRAN, T.M.S.",M,IND,484,SC,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.04,yes,13,0,3.23,GETN270027,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Social Work,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,7,2014,4,0,4,28,"RAVI, N.D.",M,IND,471,GEN,1089052,1401813,ARAKKONAM,GEN,,27,77.69,0.04,yes,0,0,3.23,GETN10706,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Business,"Real Estate or Builder or Developer or Construction, Private Company",,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,1,"SENGUTTUVAN, B.",M,ADMK,383719,GEN,974770,1312259,VELLORE,GEN,,24,74.28,39.37,no,59393,6.09,3.33,GETN271626,State-based Party,930,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,2,"SHANMUGAM, A.C.",M,BJP,324326,GEN,974770,1312259,VELLORE,GEN,,24,74.28,33.27,no,118430,12.15,3.33,GETN33015,National Party,1605,TRUE,2,ADK,930,VELLORE,TRUE,FALSE,1,TRUE,FALSE,FALSE,Graduate Professional,Business,,Agriculture,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,3,"ABDUL RAHMAN, M.",M,IUML,205896,GEN,974770,1312259,VELLORE,GEN,,24,74.28,21.12,no,184246,18.9,3.33,GETN10000,State-based Party (Other State),3952,TRUE,2,DMK,10192,VELLORE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Post Graduate,Liberal Profession or Professional,Journalist or Editor,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,4,"VIJAY ELANCHEZIAN, J.",M,INC,21650,GEN,974770,1312259,VELLORE,GEN,,24,74.28,2.22,yes,14550,1.49,3.33,GETN10710,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,5,None of the Above,NOTA,NOTA,7100,,974770,1312259,VELLORE,GEN,,24,74.28,0.73,,1044,0.11,3.33,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,6,"GOPU, C.",M,IND,6056,GEN,974770,1312259,VELLORE,GEN,,24,74.28,0.62,yes,1887,0.19,3.33,GETN10711,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,7,"GOVINDAN, C.",M,IND,4169,ST,974770,1312259,VELLORE,GEN,,24,74.28,0.43,yes,427,0.04,3.33,GETN10712,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Agriculture,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,8,"IMDAD SHARIFF, A.",M,AAAP,3742,GEN,974770,1312259,VELLORE,GEN,,24,74.28,0.38,yes,139,0.01,3.33,GETN10713,State-based Party (Other State),13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Politics,Party Worker,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,9,"SIVAPRAKASAM, R.S.",M,IND,3603,GEN,974770,1312259,VELLORE,GEN,,24,74.28,0.37,yes,812,0.08,3.33,GETN10714,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,10,JAYAPRAKASH,M,BSP,2791,SC,974770,1312259,VELLORE,GEN,,24,74.28,0.29,yes,1083,0.11,3.33,GETN9979,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,11,"KESAVAN, M.",M,IND,1708,GEN,974770,1312259,VELLORE,GEN,,24,74.28,0.18,yes,415,0.04,3.33,GETN10715,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,12,"THIRUPATHY, T.",M,IND,1293,GEN,974770,1312259,VELLORE,GEN,,24,74.28,0.13,yes,241,0.02,3.33,GETN10716,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Former Government,Ex Govt Employee,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,13,"ABDUL RAHMAN, B.",M,IND,1052,GEN,974770,1312259,VELLORE,GEN,,24,74.28,0.11,yes,61,0.01,3.33,GETN10717,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Salaried Work or Employed,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,14,"GANGADARAN, K.",M,IND,991,SC,974770,1312259,VELLORE,GEN,,24,74.28,0.1,yes,163,0.02,3.33,GETN272269,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Former Government,Ex Govt Employee,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,15,"SUGUMAR, K.",M,IND,828,GEN,974770,1312259,VELLORE,GEN,,24,74.28,0.08,yes,38,0,3.33,GETN10719,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,16,"ESWARAN, R.",M,IND,790,GEN,974770,1312259,VELLORE,GEN,,24,74.28,0.08,yes,26,0,3.33,GETN9977,Independents,10809,TRUE,2,IND,10809,VELLORE,TRUE,TRUE,0,FALSE,FALSE,TRUE,Illiterate,Agriculture,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,17,"VENKATESAN, R.",M,IND,764,GEN,974770,1312259,VELLORE,GEN,,24,74.28,0.08,yes,19,0,3.33,GETN10721,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,18,"NANDHA KUMAR, V.",M,SP,745,GEN,974770,1312259,VELLORE,GEN,,24,74.28,0.08,yes,164,0.02,3.33,GETN10722,State-based Party (Other State),7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,19,"ABDUL RAHMAN, N.",M,IND,581,GEN,974770,1312259,VELLORE,GEN,,24,74.28,0.06,yes,20,0,3.33,GETN10723,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,,Agriculture,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,20,"LALITHA, K.",F,IND,561,GEN,974770,1312259,VELLORE,GEN,,24,74.28,0.06,yes,3,0,3.33,GETN10724,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,Household,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,21,"DHANDAPANI, M.",M,IND,558,GEN,974770,1312259,VELLORE,GEN,,24,74.28,0.06,yes,62,0.01,3.33,GETN10725,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Retired or Pension,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,22,"SHAREEF BASHA, H.",M,SAP,496,GEN,974770,1312259,VELLORE,GEN,,24,74.28,0.05,yes,5,0,3.33,GETN10726,State-based Party,7575,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,23,"GEORGE, V.A.",M,BDBRAJP,491,GEN,974770,1312259,VELLORE,GEN,,24,74.28,0.05,yes,61,0.01,3.33,GETN10727,Local Party,1389,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,Coolie,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,24,"MANIMARAN, M.",M,IND,430,SC,974770,1312259,VELLORE,GEN,,24,74.28,0.04,yes,0,0,3.33,GETN10728,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Salaried Work or Employed,Qualified Professional,,,Lok Sabha Election (GE)
Tamil_Nadu,16,8,2014,4,0,4,25,"GANGADHARAN, K.",M,TNMC,430,GEN,974770,1312259,VELLORE,GEN,,24,74.28,0.04,yes,0,0,3.33,GETN272270,Local Party,8252,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,9,2014,4,0,4,1,ASHOK KUMAR.K,M,ADMK,480491,GEN,1068391,1379957,KRISHNAGIRI,GEN,,15,77.42,44.97,no,206591,19.34,3.23,GETN10034,State-based Party,930,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,10th Pass,Business,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,9,2014,4,0,4,2,CHINNA PILLAPPA.P,M,DMK,273900,GEN,1068391,1379957,KRISHNAGIRI,GEN,,15,77.42,25.64,no,48937,4.58,3.23,GETN10039,State-based Party,10192,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Tamil_Nadu,16,9,2014,4,0,4,3,MANI.G.K,M,PMK,224963,GEN,1068391,1379957,KRISHNAGIRI,GEN,,15,77.42,21.06,no,186078,17.42,3.23,AETN203123,State-based Party,11891,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Politics,Party Worker,,,Lok Sabha Election (GE)
Tamil_Nadu,16,9,2014,4,0,4,4,CHELLAKUMAR. DR. A,M,INC,38885,GEN,1068391,1379957,KRISHNAGIRI,GEN,,15,77.42,3.64,yes,22865,2.14,3.23,AETN202421,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,"Real Estate or Builder or Developer or Construction, Distributors",Small Business or Self-employed,,Lok Sabha Election (GE)
Tamil_Nadu,16,9,2014,4,0,4,5,None of the Above,NOTA,NOTA,16020,,1068391,1379957,KRISHNAGIRI,GEN,,15,77.42,1.5,,7402,0.69,3.23,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,9,2014,4,0,4,6,CHANBASHA.M,M,BSP,8618,GEN,1068391,1379957,KRISHNAGIRI,GEN,,15,77.42,0.81,yes,4743,0.44,3.23,AETN187773,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Business,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,9,2014,4,0,4,7,ASHOK KUMAR.A,M,IND,3875,GEN,1068391,1379957,KRISHNAGIRI,GEN,,15,77.42,0.36,yes,210,0.02,3.23,GETN10027,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,9,2014,4,0,4,8,SUNDARAM.S,M,UCPI,3665,GEN,1068391,1379957,KRISHNAGIRI,GEN,,15,77.42,0.34,yes,632,0.06,3.23,GETN10018,Local Party,8360,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,9,2014,4,0,4,9,GOWDA.NSM,M,JD(S),3033,GEN,1068391,1379957,KRISHNAGIRI,GEN,,15,77.42,0.28,yes,296,0.03,3.23,GETN10013,State-based Party,10979,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,Self-employed,,,Lok Sabha Election (GE)
Tamil_Nadu,16,9,2014,4,0,4,10,SARAVANAN.V,M,IND,2737,GEN,1068391,1379957,KRISHNAGIRI,GEN,,15,77.42,0.26,yes,207,0.02,3.23,GETN10012,Independents,10809,TRUE,2,IND,10809,TIRUCHIRAPPALLI,FALSE,TRUE,0,FALSE,FALSE,TRUE,10th Pass,Business,,,,Lok Sabha Election (GE)
Tamil_Nadu,16,9,2014,4,0,4,11,VIRGINIYA BENATIN FRANCILES,F,IND,2530,GEN,1068391,1379957,KRISHNAGIRI,GEN,,15,77.42,0.24,yes,269,0.03,3.23,GETN10038,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,Household,,,Lok Sabha Election (GE)
Tamil_Nadu,16,9,2014,4,0,4,12,VINOTHKUMAR.P,M,IND,2261,SC,1068391,1379957,KRISHNAGIRI,GEN,,15,77.42,0.21,yes,126,0.01,3.23,GETN10031,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,Coolie,,,Lok Sabha Election (GE)
Tamil_Nadu,16,9,2014,4,0,4,13,MUNIRAJ.K,M,UMK,2135,GEN,1068391,1379957,KRISHNAGIRI,GEN,,15,77.42,0.2,yes,120,0.01,3.23,GETN10010,Local Party,13032,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Business,Real Estate or Builder or Developer or Construction,,,Lok Sabha Election (GE)
Tamil_Nadu,16,9,2014,4,0,4,14,PATTABIRAMA.C,M,IND,2015,SC,1068391,1379957,KRISHNAGIRI,GEN,,15,77.42,0.19,yes,271,0.03,3.23,AETN187772,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Liberal Profession or Professional,Musician or Artist,,,Lok Sabha Election (GE)
Tamil_Nadu,16,9,2014,4,0,4,15,SOUNDARAJAN.M,M,IND,1744,GEN,1068391,1379957,KRISHNAGIRI,GEN,,15,77.42,0.16,yes,225,0.02,3.23,GETN10036,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,Lok Sabha Election (GE)
